Mr_ksi,H_AC_in,eps_t_microstrain,eps_c_microstrain,Nf_AI,Nd_AI,Nf_MEPDG,governing_AI
4.538461538461538,4.153846153846154,377.70299132996905,1184.918296709441,198879.78300841467,17227.793578667584,2956.6403064865976,rutting
4.538461538461538,4.384615384615385,363.96066911485815,1122.812788607278,224678.9954004249,21923.336159162227,3422.6673834542726,rutting
4.538461538461538,4.615384615384615,350.5192139850805,1065.0902891842813,254299.82090204826,27766.658968664655,3971.0466901216078,rutting
4.538461538461538,4.846153846153847,337.4579240380931,1011.4061247516233,288152.1604066014,35001.0306635671,4613.557994236953,rutting
4.538461538461538,5.076923076923077,324.8248760781597,961.4372260535167,326704.33628813457,43913.25518024039,5363.837432896631,rutting
4.538461538461538,5.307692307692308,312.64677274338976,914.8833382028668,370484.5778151903,54840.11166724251,6237.547837097196,rutting
4.538461538461538,5.538461538461538,300.9356976426369,871.4670945405064,420083.5852641653,68175.59769549605,7252.580908429217,rutting
4.538461538461538,5.769230769230769,289.6937556342799,830.9333802451894,476157.8996412167,84379.07264905013,8429.288550263438,rutting
4.538461538461538,6.0,278.9162684361512,793.0482742974837,539433.9253986283,103984.41020086393,9790.742654882975,rutting
4.538461538461538,6.230769230769231,268.5939836135481,757.5977627414916,610712.522407157,127610.28112475867,11363.023852878785,rutting
4.538461538461538,6.461538461538462,258.7146091582839,724.386350001279,690874.1239285768,155971.7000843788,13175.540504363651,rutting
4.538461538461538,6.6923076923076925,249.26388605477908,693.2356495990604,780884.3616341082,189892.9822005862,15261.379741618928,rutting
4.538461538461538,6.923076923076923,240.2263431510519,663.9830047871465,881800.1934503072,230322.26690852677,17657.692759852955,rutting
4.538461538461538,7.153846153846154,231.5858323582247,636.4801689378575,994776.5388780166,278347.7777129485,20406.11685108931,rutting
4.538461538461538,7.384615384615385,223.325910800082,610.5920619094828,1121073.4315559808,335215.9968324243,23553.236915763988,rutting
4.538461538461538,7.615384615384616,215.43011527898565,586.1956098111244,1262063.7015130683,402351.9433360968,27151.089384361003,rutting
4.538461538461538,7.846153846153847,207.88216006246898,563.1786700677692,1419241.2005809455,481381.75219898013,31257.71164735161,rutting
4.538461538461538,8.076923076923077,200.66607930275052,541.4390403490396,1594229.5843576314,574157.7597280397,35937.74023208158,rutting
4.538461538461538,8.307692307692308,193.76632886420276,520.8835480153938,1788791.6632922639,682786.3080338117,41263.06108434714,rutting
4.538461538461538,8.538461538461538,187.16785792202512,501.4272157374051,2004839.334164319,809658.4876183841,47313.51541328494,rutting
4.538461538461538,8.76923076923077,180.85615771122607,482.99249850957415,2244444.101646296,957484.0426730824,54177.6646432804,rutting
4.538461538461538,9.0,174.81729277711503,465.50858718085493,2509848.1979017803,1129328.6682548723,61953.61808771619,rutting
4.538461538461538,9.23076923076923,169.03791868943088,448.9107737135103,2803476.3063727817,1328654.932033802,70749.92701791087,rutting
4.538461538461538,9.461538461538462,163.50528921911055,433.13987356848014,3127947.8941113558,1559367.0556526093,80686.54884749996,rutting
4.538461538461538,9.692307692307693,158.20725529748154,418.14170084593513,3486090.155242482,1825859.7917645604,91895.8851882571,rutting
4.538461538461538,9.923076923076923,153.13225758797273,403.86659205337554,3880951.5664219903,2133071.6323676286,104523.89755805297,rutting
4.538461538461538,10.153846153846153,148.26931413800094,390.26897461558735,4315816.053473125,2486542.5819736277,118731.30453500738,rutting
4.538461538461538,10.384615384615385,143.60800430260693,377.30697647426007,4794217.766735758,2892476.7252898123,134694.86415324165,rutting
4.538461538461538,10.615384615384617,139.13844991495262,364.9420733480801,5319956.461027065,3357809.8133153273,152608.74532412228,rutting
4.538461538461538,10.846153846153847,134.85129450457325,353.1387704374023,5897113.474470094,3890282.083940242,172685.9920413301,rutting
4.538461538461538,11.076923076923077,130.73768122096297,341.8643155619826,6530068.298778959,4498516.523199335,195160.0840873052,rutting
4.538461538461538,11.307692307692308,126.78923000027383,331.08844091747505,7223515.731875959,5192102.761200208,220286.59790119296,rutting
4.538461538461538,11.538461538461538,122.99801441167834,320.7831308271422,7982483.601944626,5981686.78238912,248344.97119310134,rutting
4.538461538461538,11.76923076923077,119.35653853395628,310.9224130501472,8812351.050178658,6879066.613236651,279640.3747948368,rutting
4.538461538461538,12.0,115.85771413969458,301.48217138702586,9718867.35756911,7897294.131650316,314505.6951222884,rutting
5.076923076923077,3.0,440.7868591119516,1507.0482842886977,119628.93434838747,5870.259840218876,1606.546162472613,rutting
5.076923076923077,3.230769230769231,429.1088942814459,1421.163632670056,130681.16202456717,7633.875641554332,1786.2626331373015,rutting
5.076923076923077,3.4615384615384617,416.11432335253676,1341.2532525917545,144598.50501908376,9891.60699024027,2016.9089430322779,rutting
5.076923076923077,3.6923076923076925,402.4269638030894,1266.9948872550501,161423.78636861758,12764.670027329159,2301.7108456914966,rutting
5.076923076923077,3.9230769230769234,388.46812355749597,1198.0322306259977,181310.97895789598,16399.445648935514,2646.0536871472154,rutting
5.076923076923077,4.153846153846154,374.51970898491993,1133.997798227132,204497.2730933564,20971.706989519906,3057.1359607462928,rutting
5.076923076923077,4.384615384615385,360.76796025042256,1074.5277539383737,231289.258891756,26691.39602045604,3543.857787551595,rutting
5.076923076923077,4.615384615384615,347.3336090550245,1019.2711392343764,262056.49957400787,33808.004871132,4116.836799495871,rutting
5.076923076923077,4.846153846153847,334.2926006875659,967.895271415332,297229.22148959467,42616.624425739516,4788.500454330407,rutting
5.076923076923077,5.076923076923077,321.6902994922633,920.0885628288357,337298.44661467103,53464.73122068867,5573.229632020087,rutting
5.076923076923077,5.307692307692308,309.55121490670405,875.5616367460784,382817.6776215078,66759.79371406912,6487.540907314427,rutting
5.076923076923077,5.538461538461538,297.8856592197229,834.0473457967836,434405.6485625092,82977.790556692,7550.301332703117,rutting
5.076923076923077,5.769230769230769,286.6943089039204,795.3001079262788,492749.86981067515,102672.74638356839,8782.97304789059,rutting
5.076923076923077,6.0,275.97133577412785,759.0948408499953,558610.8155745676,126487.40458322021,10209.887018843165,rutting
5.076923076923077,6.230769230769231,265.706563069716,725.2256826051964,632826.6710425144,155165.17113828319,11858.54641341102,rutting
5.076923076923077,6.461538461538462,255.88695645350654,693.5046211650366,716318.5969436925,189563.4785835827,13759.960901261544,rutting
5.076923076923077,6.6923076923076925,246.4976606361739,663.7601116892735,810096.4940937783,230668.73402850027,15949.013710286494,rutting
5.076923076923077,6.923076923076923,237.52272464277792,635.8357298018749,915265.2658242716,279613.02971674775,18464.863678729587,rutting
5.076923076923077,7.153846153846154,228.94561272031996,609.5888890301887,1033031.5856879004,337692.808495853,21351.384865106207,rutting
5.076923076923077,7.384615384615385,220.7495666802291,584.889637183597,1164711.18355645,406389.68966651434,24657.64654523525,rutting
5.076923076923077,7.615384615384616,212.91786435548173,561.619537846803,1311736.666419414,487393.67287950305,28438.4366530988,rutting
5.076923076923077,7.846153846153847,205.4340045929258,539.6706377986483,1475665.8916300705,582628.9490069493,32754.831918613127,rutting
5.076923076923077,8.076923076923077,198.28183958713825,518.9445179752291,1658190.9105488427,694282.5572383961,37674.81812597871,rutting
5.076923076923077,8.307692307692308,191.4456688870126,499.351423831082,1861147.4998706034,824836.1370626892,43273.964064577885,rutting
5.076923076923077,8.538461538461538,184.91030504697844,480.8094701002409,2086525.2966624484,977101.0323136369,49636.15287293792,rutting
5.076923076923077,8.76923076923077,178.6611179572831,463.24391467003136,2336478.551489079,1154257.0120823386,56854.3745872507,rutting
5.076923076923077,9.0,172.6840629028515,446.586496321401,2613337.5121204276,1359894.8800053254,65031.58380117173,rutting
5.076923076923077,9.23076923076923,166.96569605144617,430.7748313096271,2919620.448317347,1598063.249157775,74281.62642469455,rutting
5.076923076923077,9.461538461538462,161.49318014654736,415.75186406291397,3258046.3261621217,1873319.7644220726,84730.23959818702,rutting
5.076923076923077,9.692307692307693,156.254282536446,401.4653676078944,3631548.1383953737,2190787.05762671,96516.12887412249,rutting
5.076923076923077,9.923076923076923,151.23736721384967,387.8674896583164,4043286.8952740375,2556213.722808682,109792.12682432047,rutting
5.076923076923077,10.153846153846153,146.43138220730728,374.9143406109812,4496666.2785902005,2976040.599471646,124726.4372648806,rutting
5.076923076923077,10.384615384615385,141.8258434158836,362.5656199754646,4995347.9596859105,3457472.6505114874,141503.96931428998,rutting
5.076923076923077,10.615384615384617,137.4108157849332,350.7842780206806,5543267.580555002,4008556.7183903614,160327.76551198857,rutting
5.076923076923077,10.846153846153847,133.1768925661914,339.53620965452296,6144651.395420265,4638265.437987014,181420.52822416986,rutting
5.076923076923077,11.076923076923077,129.1151732785181,328.78997776578456,6804033.568491586,5356587.57719464,205026.2485497604,rutting
5.076923076923077,11.307692307692308,125.21724087929569,318.5165634539292,7526274.121926047,6174625.066649754,231411.9419111689,rutting
5.076923076923077,11.538461538461538,121.47513856605082,308.68914075517625,8316577.526302229,7104696.967854591,260869.49447016823,rutting
5.076923076923077,11.76923076923077,117.88134655028774,299.2828736449636,9180511.924168095,8160450.61435165,293717.62444774125,rutting
5.076923076923077,12.0,114.42875907869909,290.2747332593091,10124028.975413112,9356980.143471086,330303.96234660613,rutting
5.615384615384615,3.0,438.32022878556717,1447.0918416654645,121858.77586493356,7040.307587573472,1642.5473636751626,rutting
5.615384615384615,3.230769230769231,426.4882509044904,1364.517404477259,133342.47492292814,9158.646833575649,1830.0035919921052,rutting
5.615384615384615,3.4615384615384617,413.38422206260003,1287.7072249279843,147765.1470820944,11870.837218061846,2070.027622309596,rutting
5.615384615384615,3.6923076923076925,399.6230361900761,1216.3486441345435,165181.28444806693,15322.430070400651,2366.1525168077237,rutting
5.615384615384615,3.9230769230769234,385.6188627092254,1150.0961756754184,185757.26978246294,19689.09797482819,2724.110444457648,rutting
5.615384615384615,4.153846153846154,371.6478751448802,1088.593755004873,209743.93442423304,25181.65631006716,3151.497889359736,rutting
5.615384615384615,4.384615384615385,357.8916966359168,1031.4891258036848,237463.0787783421,32051.7241124272,3657.674388270887,rutting
5.615384615384615,4.615384615384615,344.46733354225586,978.4427651532853,269301.31472676015,40598.084932109596,4253.788536712395,rutting
5.615384615384615,4.846153846153847,331.4477224334753,929.1330776620784,305707.99056999345,51173.815252577646,4952.880807760336,rutting
5.615384615384615,5.076923076923077,318.8757975919898,883.2590823686554,347195.539430931,64194.25668305932,5770.03825572162,rutting
5.615384615384615,5.307692307692308,306.77410739267447,840.5414470968414,394341.367906064,80145.9186617377,6722.588597296204,rutting
5.615384615384615,5.538461538461538,295.1513841680554,800.7224609720769,447790.8007718535,99596.41084345349,7830.327543748618,rutting
5.615384615384615,5.769230769230769,284.00703451664225,763.565349318134,508260.81129322917,123205.51856597494,9115.776709559364,rutting
5.615384615384615,6.0,273.3342126288338,728.8532044557892,576544.3855416343,151737.55052738814,10604.471394559034,rutting
5.615384615384615,6.230769230769231,263.12192896511226,696.3877148982772,653515.4376504353,186075.10468536936,12325.27873456611,rutting
5.615384615384615,6.461538461538462,253.35650219984686,665.9878124207379,740134.2338330667,227234.41595964867,14310.747497932589,rutting
5.615384615384615,6.6923076923076925,244.0225635682654,637.4883131622681,837453.3081840486,276382.46711678547,16597.49135820153,rutting
5.615384615384615,6.923076923076923,235.10375543519243,610.7385994196497,946623.8691850959,334856.06180596,19226.607894597986,rutting
5.615384615384615,7.153846153846154,226.58322015709223,585.6013689585485,1068902.7059815568,404183.0757292151,22244.13591459546,rutting
5.615384615384615,7.384615384615385,218.44394429793624,561.951465567389,1205659.6098831727,486106.11809403944,25701.553984048427,rutting
5.615384615384615,7.615384615384616,210.6690022833572,539.6747961359363,1358385.3303619968,582608.8506334475,29656.323304969374,rutting
5.615384615384615,7.846153846153847,203.24172941718234,518.6673342862146,1528700.0868072559,695945.2255033056,34172.478306636374,rutting
5.615384615384615,8.076923076923077,196.1458446422078,498.8342074808026,1718362.6579432413,828671.9162649198,39321.26851647823,rutting
5.615384615384615,8.307692307692308,189.36553700653562,480.08886285391554,1929280.0704748444,983684.2279673069,45181.85545559698,rutting
5.615384615384615,8.538461538461538,182.88552548116215,462.35230624673636,2163517.907462917,1164255.7831126428,51842.06846160575,rutting
5.615384615384615,8.76923076923077,176.69109887415075,445.5524087315757,2423311.255361449,1374082.2900704988,59399.223480270586,rutting
5.615384615384615,9.0,170.76814063501803,429.6232750444016,2711076.3067409587,1617329.7093309825,67961.00898875903,rutting
5.615384615384615,9.23076923076923,165.10314202492847,414.5046686578991,3029422.6336146467,1898687.1408406228,77646.44331864164,rutting
5.615384615384615,9.461538461538462,159.68320623200836,400.14148861863987,3381166.144082628,2223424.762501786,88586.90773762453,rutting
5.615384615384615,9.692307692307693,154.49604539455453,386.4832936832248,3769342.732794462,2597457.1556337588,100927.25972661283,rutting
5.615384615384615,9.923076923076923,149.52997206344742,373.48386968527007,4197222.633555962,3027412.357661758,114827.03095417311,rutting
5.615384615384615,10.153846153846153,144.77388632591283,361.100836431303,4668325.480307349,3520706.985350891,130461.71450455792,rutting
5.615384615384615,10.384615384615385,140.21725958462628,349.29529075278987,5186436.08069119,4085627.7733445265,148024.14595857306,rutting
5.615384615384615,10.615384615384617,135.85011581206473,338.0314826333087,5755620.904510458,4731419.872407522,167725.9829587125,rutting
5.615384615384615,10.846153846153847,131.663010962507,327.2765215877648,6380245.287541814,5468382.24940204,189799.287910922,rutting
5.615384615384615,11.076923076923077,127.64701111201056,317.0001106986946,7064991.349396346,6307970.526458539,214498.21848432889,rutting
5.615384615384615,11.307692307692308,123.79366980288964,307.1743059182808,7814876.622389986,7262907.589857119,242100.83056645872,rutting
5.615384615384615,11.538461538461538,120.09500498918419,297.7732984280166,8635273.38667357,8347302.289654454,272910.998313653,rutting
5.615384615384615,11.76923076923077,116.54347591045607,288.77321801480474,9531928.705154411,9576776.538960483,307260.4559033053,fatigue
5.615384615384615,12.0,113.13196016111101,280.15195557595194,10510985.149996554,10968601.10687555,345510.9655447588,fatigue
6.153846153846153,3.0,436.05353742664556,1392.9568435337974,123955.88664571945,8350.716528463343,1676.526087371219,rutting
6.153846153846153,3.230769230769231,424.08667082098475,1313.3970206863644,135843.70589268339,10866.098546416815,1871.2730081332422,rutting
6.153846153846153,3.4615384615384617,410.8878873613758,1239.4076304733699,150740.23084830763,14086.81568026624,2120.1409745283263,rutting
6.153846153846153,3.6923076923076925,397.06395533562903,1170.6849597558712,168710.80414017272,18185.55658200602,2426.952087959196,rutting
6.153846153846153,3.9230769230769234,383.0225513243461,1106.8936136888997,189933.40992117705,23370.64070684618,2797.765861373671,rutting
6.153846153846153,4.153846153846154,369.034641118271,1047.688169738853,214671.67375150326,29891.91980021791,3240.55516577395,rutting
6.153846153846153,4.384615384615385,355.27765920080066,992.7271465162838,243261.69539966216,38047.41872990126,3765.1146325073355,rutting
6.153846153846153,4.615384615384615,341.8652365649272,941.6816444100231,276106.14614532073,48190.78191110952,4383.096347097777,rutting
6.153846153846153,4.846153846153847,328.8675870929086,894.2403518906648,313672.4213463124,60739.59826771267,5108.122831411623,rutting
6.153846153846153,5.076923076923077,316.3254487185085,850.1121134387337,356493.2023353392,76184.68627195476,5955.952587572025,rutting
6.153846153846153,5.307692307692308,304.25959965982105,809.0268930670037,405168.5501191545,95100.43136815766,6944.685789372033,rutting
6.153846153846153,5.538461538461538,292.6773482829265,770.7357091741118,460369.0488568443,118156.28114257421,8095.004035258017,rutting
6.153846153846153,5.769230769230769,281.5769589930106,735.0099343791799,522839.7290797013,146129.51891204412,9430.441499598905,rutting
6.153846153846153,6.0,270.9506732814662,701.6402265625028,593404.6186254756,179919.45375054507,10977.686772813011,rutting
6.153846153846153,6.230769230769231,260.78677566172024,670.4352686691913,672971.8374684787,220563.18397799155,12766.915868940205,rutting
6.153846153846153,6.461538461538462,251.0710104447712,641.2204334596931,762539.1935766218,269253.11130694236,14832.157658149385,rutting
6.153846153846153,6.6923076923076925,241.78755701170158,613.8364471784303,863200.2624334496,327356.4036282631,17211.69353721179,rutting
6.153846153846153,6.923076923076923,232.9197042806781,588.138097325736,976150.9492611486,396436.625265372,19948.493581263247,rutting
6.153846153846153,7.153846153846154,224.4503195828729,563.9930103251968,1102696.5437358355,478277.77394278,23090.691777113887,rutting
6.153846153846153,7.384615384615385,216.3621763418107,541.2805120374856,1244259.2840443111,574910.9832968722,26692.10324903849,rutting
6.153846153846153,7.615384615384616,208.6381841111947,519.8905757769445,1402386.4516231974,688644.1682193978,30812.786666154458,rutting
6.153846153846153,7.846153846153847,201.26155046296137,499.72285731888945,1578759.0205396712,822094.9075013064,35519.65527282762,rutting
6.153846153846153,8.076923076923077,194.21589474438764,480.6858133398043,1775200.8866744789,978226.8740742601,40887.140213110535,rutting
6.153846153846153,8.307692307692308,187.4853273531266,462.69589809990066,1993688.7019804858,1160390.1376524642,46997.91002844988,rutting
6.153846153846153,8.538461538461538,181.05450390192405,445.6768324615343,2236362.338366299,1372365.677828149,53943.65039559133,rutting
6.153846153846153,8.76923076923077,174.90866077542591,429.55893919280663,2505536.004404527,1618414.4577645336,61825.90833957708,rutting
6.153846153846153,9.0,169.03363665639685,414.2785386987716,2803710.0362618533,1903331.4196430016,70757.00530585751,rutting
6.153846153846153,9.23076923076923,163.41588330463475,399.7773996964468,3133583.3821439366,2232504.773010083,80861.02360703096,rutting
6.153846153846153,9.461538461538462,158.04246799802064,386.0022398031496,3498066.797264453,2611980.9561457867,92274.87087485442,rutting
6.153846153846153,9.692307692307693,152.9010694498798,372.9042714783318,3900296.7639856148,3048535.6584935198,105149.42724834714,rutting
6.153846153846153,9.923076923076923,147.97996860558487,360.43878921097246,4343650.149411908,3549751.298958917,119650.78011529338,rutting
6.153846153846153,10.153846153846153,143.2680354312298,348.5647942591312,4831759.610405964,4124101.360362655,135961.55129842556,rutting
6.153846153846153,10.384615384615385,138.7547125968045,337.2446536183566,5368529.753768317,4781041.984334678,154282.32163985237,rutting
6.153846153846153,10.615384615384617,134.42999679847279,326.4437902204486,5958154.0571985785,5531111.233266935,174833.1579884225,rutting
6.153846153846153,10.846153846153847,130.28441834170656,316.1304016471102,6605132.55463853,6386036.42636546,197855.24763491898,rutting
6.153846153846153,11.076923076923077,126.3090195079213,306.275204889029,7314290.287676685,7358849.955145422,223612.64526898265,fatigue
6.153846153846153,11.307692307692308,122.49533214472177,296.85120489566685,8090796.522855048,8464013.979665104,252394.1375490417,fatigue
6.153846153846153,11.538461538461538,118.8353548494403,287.83348484978166,8940184.732938444,9717554.400193628,284515.2303813754,fatigue
6.153846153846153,11.76923076923077,115.32153005453073,279.1990162682113,9868373.338461649,11137204.489675876,320320.2639957385,fatigue
6.153846153846153,12.0,111.94672126982427,270.92648718088554,10881687.204134569,12742558.56012761,360184.6608814215,fatigue
6.692307692307692,3.0,433.95855516960336,1343.6768606563762,125936.16910362808,9811.980137621214,1708.717636627512,rutting
6.692307692307692,3.230769230769231,421.8722849632292,1266.8813416649668,138204.45059041062,12769.792724554642,1910.3641643190845,rutting
6.692307692307692,3.4615384615384617,408.59054045451904,1195.4765736211505,153547.54006160283,16556.98594978427,2167.6100900896404,rutting
6.692307692307692,3.6923076923076925,394.71264338347504,1129.1672182417458,172040.93269968897,21376.36790886719,2484.5507618093256,rutting
6.692307692307692,3.9230769230769234,380.64032658010285,1067.6273300490773,193873.51580265965,27472.471524810673,2867.55602373486,rutting
6.692307692307692,4.153846153846154,366.63979423462723,1010.5214404657805,219320.97040078675,35138.42590241479,3324.956123937248,rutting
6.692307692307692,4.384615384615385,352.88465569823245,957.5181304642862,248732.89402079626,44723.67732336545,3866.959251902388,rutting
6.692307692307692,4.615384615384615,339.48546317129035,908.2984040803277,282527.13963210816,56642.632342300996,4505.696506897913,rutting
6.692307692307692,4.846153846153847,326.50994978053916,862.5605209471431,321188.18806849205,71384.30180622151,5255.344698121596,rutting
6.692307692307692,5.076923076923077,313.9968542573798,820.0224564996971,365267.9195831068,89523.03299274149,6132.302436175044,rutting
6.692307692307692,5.307692307692308,301.9653450576364,780.422803572393,415387.91201947734,111730.42782905181,7155.407193687898,rutting
6.692307692307692,5.538461538461538,290.42143686982575,743.5206764893874,472242.78540189133,138788.55856946192,8346.187294142546,rutting
6.692307692307692,5.769230769230769,279.3623576503439,709.0950009590491,536604.3230697527,171604.60844750976,9729.146182481787,rutting
6.692307692307692,6.0,268.77952207777247,676.9434488665668,609326.2166067349,211227.08353987124,11332.07826591228,rutting
6.692307692307692,6.230769230769231,258.66055870264273,646.8811907192156,691349.3496185512,258863.76303982412,13186.41678829259,rutting
6.692307692307692,6.461538461538462,248.99069488441683,618.7395787683491,783707.5762968835,315901.57782594615,15327.614972719934,rutting
6.692307692307692,6.6923076923076925,239.7537057690741,592.3648327392484,887533.9764087014,383928.6310064841,17795.56222029622,rutting
6.692307692307692,6.923076923076923,230.93256694480405,567.6167720471915,1004067.5851418789,464758.598361213,20635.037586841507,rutting
6.692307692307692,7.153846153846154,222.50990518618636,544.3676194426242,1134660.6075316865,560457.7706598489,23896.20312542185,rutting
6.692307692307692,7.384615384615385,214.46831106484044,522.5008884570085,1280786.134879902,673375.0231637099,27635.14000775209,rutting
6.692307692307692,7.615384615384616,206.7905565002863,501.91035887480666,1444046.3857401323,806175.0197943588,31914.430635012708,rutting
6.692307692307692,7.846153846153847,199.45974635771006,482.4991393658572,1626181.4973267699,961874.980200065,36803.79022425407,rutting
6.692307692307692,8.076923076923077,192.4594237945693,464.17881340583017,1829078.8950284424,1143885.3571265717,42380.751612479835,rutting
6.692307692307692,8.307692307692308,185.77364273667874,446.8686630036723,2054783.2683664698,1356054.789080418,48731.40725711768,rutting
6.692307692307692,8.538461538461538,179.38701662287698,430.4949640600073,2305507.1814666605,1602719.7093268319,55951.2126287238,rutting
6.692307692307692,8.76923076923077,173.28474971534385,414.9903470615125,2583642.345104372,1888759.0069054263,64145.85538928237,rutting
6.692307692307692,9.0,167.452655369779,400.2932170403896,2891771.5758095854,2219654.1487112194,73432.19492750145,rutting
6.692307692307692,9.23076923076923,161.87716438491992,386.34722713845895,3232681.4655347187,2601555.1838911804,83939.27698167812,rutting
6.692307692307692,9.461538461538462,156.5453256946716,373.10080060902186,3609375.783125129,3041353.0629302254,95809.42822187423,rutting
6.692307692307692,9.692307692307693,151.44480108746998,360.5066966019466,4025089.6264079898,3546758.713867703,109199.43578758482,rutting
6.692307692307692,9.923076923076923,146.56385524213852,348.52161557003404,4483304.341221575,4126389.327062929,124281.81688604134,rutting
6.692307692307692,10.153846153846153,141.89134209455622,337.1058405872699,4987763.2212197725,4789862.3077205485,141246.18365115402,rutting
6.692307692307692,10.384615384615385,137.41668835341432,326.2229112734508,5542487.999858747,5547897.361838643,160300.70854501324,fatigue
6.692307692307692,10.615384615384617,133.12987483892203,315.8393273732371,6151796.143638227,6412427.186170592,181673.6956537686,fatigue
6.692307692307692,10.846153846153847,129.02141620780708,305.9242793440956,6820318.953449473,7396717.235951975,205615.26328828713,fatigue
6.692307692307692,11.076923076923077,125.08233953999589,296.44940357144293,7553020.47877689,8515495.045311825,232399.14334747978,fatigue
6.692307692307692,11.307692307692308,121.30416218973015,287.38856005677405,8355217.247505683,9785089.574190574,262324.6029385629,fatigue
6.692307692307692,11.538461538461538,117.67886924209465,278.71763062127275,9232598.81218662,11223581.051988913,295718.493773336,fatigue
6.692307692307692,11.76923076923077,114.19889086222372,270.4143358387999,10191249.11178072,12850961.781837445,332937.4348720878,fatigue
6.692307692307692,12.0,110.8570797771278,262.458069062957,11237668.64612752,14689308.360091878,374370.1341060102,fatigue
7.230769230769231,3.0,432.01285947579277,1298.5099836369493,127812.44081665741,11435.050168857686,1739.311956805708,rutting
7.230769230769231,3.230769230769231,419.81993203788585,1224.263722448415,140440.43738442907,14883.886966895494,1947.5128693759505,rutting
7.230769230769231,3.4615384615384617,406.4648432418198,1155.2409917233774,156206.11511321107,19299.56244398702,2212.724609454095,rutting
7.230769230769231,3.6923076923076925,392.5400533633355,1091.1543226572292,175194.519042175,24918.175186496694,2539.301951163385,rutting
7.230769230769231,3.9230769230769234,378.4418241560113,1031.6866478668671,197604.83033028065,32024.260242122222,2933.9100577352465,rutting
7.230769230769231,4.153846153846154,364.4319818882685,976.5118402072604,223724.13567109386,40958.72447858501,3405.219681757867,rutting
7.230769230769231,4.384615384615385,350.68062310499204,925.3079090612607,253914.8204472581,52127.75257911883,3963.8333627043635,rutting
7.230769230769231,4.615384615384615,337.29547575798466,877.7651223399047,288609.13698978664,66012.76307726392,4622.339280518934,rutting
7.230769230769231,4.846153846153847,324.3419996157585,833.5906774285156,328307.7888626235,83181.49976370666,5395.443531660664,rutting
7.230769230769231,5.076923076923077,311.8571029402583,792.5110631484431,373580.9072350797,104300.35178685942,6300.156462054814,rutting
7.230769230769231,5.307692307692308,299.85848137340327,754.2729067868017,425070.5513689438,130148.00632487348,7356.020827622508,rutting
7.230769230769231,5.538461538461538,288.35096675659685,718.6428530684336,483494.2546747761,161630.55122737563,8585.375792337292,rutting
7.230769230769231,5.769230769230769,277.3308400382892,685.4068483218543,549649.3465307791,199798.16171812246,10013.654141810564,rutting
7.230769230769231,6.0,266.7887611182701,654.3690819847673,624417.8962749864,245863.5250848982,11669.712005680425,rutting
7.230769230769231,6.230769230769231,256.7117605830345,625.3507535274771,708772.1930964482,301222.1799818263,13586.191541950671,rutting
7.230769230769231,6.461538461538462,247.0845956588681,598.1887747596775,803780.7162586253,367474.9720316477,15799.917796758156,rutting
7.230769230769231,6.6923076923076925,237.8906752998241,572.734477510158,910614.5758654985,446452.8541759046,18352.33150015359,rutting
7.230769230769231,6.923076923076923,229.11269303937664,548.8523693587488,1030554.4214546244,540244.2879242994,21289.959991136384,rutting
7.230769230769231,7.153846153846154,220.73306125427717,526.418961635308,1164997.8274387675,651225.5295364922,24664.92883554443,rutting
7.230769230769231,7.384615384615385,212.73421003976242,505.3216816102612,1315467.172665944,782094.1125309685,28535.51703526449,rutting
7.230769230769231,7.615384615384616,205.0987933244039,485.4578728098473,1483618.0371620415,935905.864178577,32966.75903948363,rutting
7.230769230769231,7.846153846153847,197.80983098143687,466.73388237425604,1671248.1430649785,1116115.8183815314,38031.09706368287,rutting
7.230769230769231,8.076923076923077,190.85080635636422,449.06423140218016,1880306.8692319524,1326623.4103070279,43809.0875011425,rutting
7.230769230769231,8.307692307692308,184.2057323571149,432.37086262738575,2112905.370264901,1571822.3592391422,50390.16547442476,rutting
7.230769230769231,8.538461538461538,177.85919504560513,416.5824590824013,2371327.330957807,1856655.665362396,57873.47181946914,rutting
7.230769230769231,8.76923076923077,171.79638085260578,401.6338272916242,2658040.386600249,2186676.163713015,66368.74702151168,rutting
7.230769230769231,9.0,166.00309165441055,387.4653387718523,2975708.2383338804,2568113.0944994753,75997.29682927583,rutting
7.230769230769231,9.23076923076923,160.46575069116065,374.0224240464904,3327203.4910032614,3007945.1635756437,86893.03446164847,rutting
7.230769230769231,9.461538461538462,155.1714014646612,361.2551138964595,3715621.238805225,3513980.580203537,99203.60448965023,rutting
7.230769230769231,9.692307692307693,150.1077011880229,349.1176231098939,4144293.421647582,4094944.5714676823,113091.5936267961,rutting
7.230769230769231,9.923076923076923,145.2629099766069,337.5679725137169,4616803.972584809,4760574.883839902,128735.83379400354,fatigue
7.230769230769231,10.153846153846153,140.62587670684573,326.5676455509484,5137004.774097693,5521725.792410612,146332.80294241427,fatigue
7.230769230769231,10.384615384615385,136.18602228502536,316.08127609804023,5709032.438394668,6390481.14709202,166098.1292201056,fatigue
7.230769230769231,10.615384615384617,131.93332093465003,306.0763645938685,6337325.924390827,7380276.992512163,188268.20415801648,fatigue
7.230769230769231,10.846153846153847,127.85828001078389,296.52301987876547,7026645.0015972685,8506034.304119233,213101.91062738752,fatigue
7.230769230769231,11.076923076923077,123.95191877125313,287.39372442233054,7782089.568852117,9784302.386982903,240882.47138648908,fatigue
